Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;
20181119_181448;-0.704;-9.462;-2.627;-0.034;0.048;-0.169;
20181119_181448;-0.749;-9.431;-2.643;-0.028;0.045;-0.155;
20181119_181448;-0.862;-9.493;-2.706;-0.025;0.057;-0.151;
20181119_181448;-0.826;-9.429;-2.603;-0.026;0.106;-0.139;
20181119_181448;-0.922;-9.400;-2.708;-0.026;0.145;-0.136;
20181119_181448;-0.876;-9.472;-2.696;-0.028;0.172;-0.146;
20181119_181448;-0.781;-9.429;-2.682;-0.032;0.198;-0.161;
20181119_181448;-0.666;-9.596;-2.650;-0.037;0.200;-0.190;
20181119_181448;-0.546;-9.400;-2.591;-0.043;0.189;-0.226;
20181119_181448;-0.627;-9.489;-2.749;-0.049;0.190;-0.254;
20181119_181448;-0.493;-9.474;-2.952;-0.057;0.187;-0.288;
